customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Recommended_Campaign,Retention_Campaign
80d5a21a93e283ada4be1192b6f7ed70,16.55,20.83,79.17,Inactive Customer,Win-Back Campaign,10.48,14.62,79.17,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80d66527975b46f2bc5641fa21df829c,14.9,18.29,81.71,At Risk Customer,Urgent Retention Campaign,9.2,12.84,81.71,Churn Risk Stage,Retention Campaign,Special Discount Offer
80d883b596dae7ab1b3adebef1ca8ba3,0.0,16.3,83.7,At Risk Customer,Urgent Retention Campaign,8.15,11.41,83.7,Churn Risk Stage,Retention Campaign,Special Discount Offer
80da67a4d1d6f824cc24731c437c8591,0.0,21.53,78.47,Inactive Customer,Win-Back Campaign,10.76,15.07,78.47,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80daff16b5c8f4ec8b89fe10a66a3cc1,44.95,29.97,70.03,Inactive Customer,Win-Back Campaign,15.15,21.08,70.03,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80db7607bb2c656e30f2bd272ca44e37,115.7,26.25,73.75,Inactive Customer,Win-Back Campaign,13.56,18.64,73.75,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80debb23c8fbff2e722f424d81c6c07a,318.0,26.14,73.86,VIP Customer,VIP Loyalty Benefits,14.25,19.01,73.86,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80df30f0d6ba1645c5c2810777c73539,27.99,23.17,76.83,Inactive Customer,Win-Back Campaign,11.69,16.28,76.83,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80df9ba2947139c1a4086f2438579f70,23.99,26.48,73.52,Inactive Customer,Win-Back Campaign,13.33,18.59,73.52,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80dfb11e19170913755fd629b0a544fd,109.9,12.69,87.31,At Risk Customer,Urgent Retention Campaign,6.75,9.13,87.31,Churn Risk Stage,Retention Campaign,Special Discount Offer
80e00a7b9ead7590bf05116f0237c896,235.9,27.05,72.95,VIP Customer,VIP Loyalty Benefits,14.4,19.46,72.95,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80e0239379fad44ae1d70fa7de8de79c,0.0,26.54,73.46,Inactive Customer,Win-Back Campaign,13.27,18.58,73.46,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80e1f7ec74cb1a0c9e41183fbe92d03e,31.9,16.5,83.5,At Risk Customer,Urgent Retention Campaign,8.37,11.62,83.5,Churn Risk Stage,Retention Campaign,Special Discount Offer
80e368e41c2ca7f187d9311e768dc902,149.9,28.94,71.06,VIP Customer,VIP Loyalty Benefits,15.03,20.59,71.06,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80e4f74e3cab2841485cee868eefc16f,102.0,21.42,78.58,Inactive Customer,Win-Back Campaign,11.09,15.22,78.58,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80e545fa344d06cc848bbe3b2fac30e0,88.9,27.61,72.39,Inactive Customer,Win-Back Campaign,14.14,19.53,72.39,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80ea96959a0e0842307e1b4ab4c32c63,56.99,23.63,76.37,Inactive Customer,Win-Back Campaign,12.03,16.67,76.37,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80ea9b35f8854abb863d90d42261c8fd,20.9,16.18,83.82,At Risk Customer,Urgent Retention Campaign,8.17,11.37,83.82,Churn Risk Stage,Retention Campaign,Special Discount Offer
80eabfc294b45b14ed77025fd9c51044,225.0,13.84,86.16,VIP Customer,VIP Loyalty Benefits,7.76,10.19,86.16,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80ebd337ccd5c89fc974009d8249c539,56.99,27.72,72.28,Inactive Customer,Win-Back Campaign,14.07,19.53,72.28,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80eebb1b3aa9d15814f2cdee6cb584fe,0.0,27.48,72.52,Inactive Customer,Win-Back Campaign,13.74,19.24,72.52,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80eefdb25d6a9d9bdb97dc6fcf73cfd4,539.0,21.14,78.86,VIP Customer,VIP Loyalty Benefits,12.58,16.0,78.86,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80f13f66d4314b62b53fdfe112e29f2e,39.0,26.03,73.97,Inactive Customer,Win-Back Campaign,13.16,18.31,73.97,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80f1dc61e6737016a7b9214c6cc412f7,59.9,20.94,79.06,Inactive Customer,Win-Back Campaign,10.69,14.79,79.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80f272114de4e7dfa88629b9f3bf0095,27.99,7.44,92.56,At Risk Customer,Urgent Retention Campaign,3.82,5.27,92.56,Churn Risk Stage,Retention Campaign,Special Discount Offer
80f505b0ab9486093e9789665e9457c1,0.0,24.32,75.68,Inactive Customer,Win-Back Campaign,12.16,17.02,75.68,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80f50b80a006cb5521d2be7d8fb3bd7e,149.9,26.04,73.96,VIP Customer,VIP Loyalty Benefits,13.58,18.56,73.96,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
80f7d6378be5205c2b36a26241b3424f,39.0,26.45,73.55,Inactive Customer,Win-Back Campaign,13.37,18.6,73.55,Churn Risk Stage,Win Back Campaign,Special Discount Offer
80f8e112681378c930acf9fe4a074cd9,115.0,17.66,82.34,At Risk Customer,Urgent Retention Campaign,9.26,12.62,82.34,Churn Risk Stage,Retention Campaign,Special Discount Offer
80fe405903e7ac1015d6df55ad6bae0f,0.0,25.41,74.59,Inactive Customer,Win-Back Campaign,12.7,17.78,74.59,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810299615a9452226e1fd095a5f29b6b,39.9,19.72,80.28,At Risk Customer,Urgent Retention Campaign,10.01,13.89,80.28,Churn Risk Stage,Retention Campaign,Special Discount Offer
8102e57cb4b714edbe1137fe78d6eee9,0.0,25.87,74.13,Inactive Customer,Win-Back Campaign,12.94,18.11,74.13,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8102e59409ef53183afa74b08fd2a82e,359.9,20.25,79.75,VIP Customer,VIP Loyalty Benefits,11.46,14.98,79.75,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
81050b2b79121c8c187dfb112f322ea2,69.9,17.85,82.15,At Risk Customer,Urgent Retention Campaign,9.19,12.65,82.15,Churn Risk Stage,Retention Campaign,Special Discount Offer
81052c7914dfbac9d5093e09475d4935,79.79,28.11,71.89,Inactive Customer,Win-Back Campaign,14.35,19.85,71.89,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810a30f396f2b2c565e874e06fdfcd98,235.9,23.59,76.41,VIP Customer,VIP Loyalty Benefits,12.67,17.04,76.41,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
810a52eb0ea15137dfffe39e8e3e1f5d,99.0,23.18,76.82,Inactive Customer,Win-Back Campaign,11.96,16.45,76.82,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810a58d25fa244c9320a411a7b8dce6d,45.0,22.83,77.17,Inactive Customer,Win-Back Campaign,11.58,16.08,77.17,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810a9a2fce946bf92306da103ca1575f,19.9,16.85,83.15,At Risk Customer,Urgent Retention Campaign,8.5,11.84,83.15,Churn Risk Stage,Retention Campaign,Special Discount Offer
810c710aa4f69da0a93dbc4932e3556f,39.9,19.41,80.59,At Risk Customer,Urgent Retention Campaign,9.85,13.67,80.59,Churn Risk Stage,Retention Campaign,Special Discount Offer
810ca82bf6afbeba3364ffda188f3175,79.9,24.18,75.82,Inactive Customer,Win-Back Campaign,12.39,17.11,75.82,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810def6bb8f8c33be446269adcb3400c,89.99,20.11,79.89,Inactive Customer,Win-Back Campaign,10.39,14.28,79.89,Churn Risk Stage,Win Back Campaign,Special Discount Offer
810e1355f46182a401dd527112b5bda2,299.99,19.59,80.41,VIP Customer,VIP Loyalty Benefits,10.91,14.38,80.41,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
810e3ae74920002d70c093edc274de56,43.9,8.29,91.71,At Risk Customer,Urgent Retention Campaign,4.31,5.9,91.71,Churn Risk Stage,Retention Campaign,Special Discount Offer
8111e35251e270e133f321c2c39b2a9e,31.9,16.66,83.34,At Risk Customer,Urgent Retention Campaign,8.45,11.73,83.34,Churn Risk Stage,Retention Campaign,Special Discount Offer
811364162f381aa77962a494c6c25f09,16.17,21.14,78.86,Inactive Customer,Win-Back Campaign,10.63,14.83,78.86,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8114e62847b5f4f96a7e617db5f05010,110.0,21.38,78.62,Inactive Customer,Win-Back Campaign,11.1,15.21,78.62,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81196f05712a31e3b612dc0056adfc9b,72.0,28.41,71.59,Inactive Customer,Win-Back Campaign,14.47,20.05,71.59,Churn Risk Stage,Win Back Campaign,Special Discount Offer
811a64d5765612c8b8727cd2990e77e6,569.9,22.74,77.26,VIP Customer,VIP Loyalty Benefits,13.49,17.19,77.26,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
811c9b54f0a0a0a96dc95e4c7bf82769,20.3,25.9,74.1,Inactive Customer,Win-Back Campaign,13.03,18.18,74.1,Churn Risk Stage,Win Back Campaign,Special Discount Offer
811dd611ca033e22cdd9a4f8fe620500,97.9,24.93,75.07,Inactive Customer,Win-Back Campaign,12.83,17.67,75.07,Churn Risk Stage,Win Back Campaign,Special Discount Offer
811e12d15bf293588174ff2e67d91d1d,189.9,18.39,81.61,VIP Customer,VIP Loyalty Benefits,9.9,13.3,81.61,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
811eb213107b867d8040702972f180fb,105.0,26.6,73.4,Inactive Customer,Win-Back Campaign,13.69,18.85,73.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
811ef64ca870c801a4b53a40e597e865,126.6,17.32,82.68,At Risk Customer,Urgent Retention Campaign,9.13,12.41,82.68,Churn Risk Stage,Retention Campaign,Special Discount Offer
81213bd1ab0d4c5431b6f7c2686cc7f3,0.0,25.98,74.02,Inactive Customer,Win-Back Campaign,12.99,18.19,74.02,Churn Risk Stage,Win Back Campaign,Special Discount Offer
812156ed73c1f6364424613cd94e56eb,0.0,24.99,75.01,Inactive Customer,Win-Back Campaign,12.5,17.5,75.01,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8121bb77106e29a592b6dcc97841872a,0.0,23.6,76.4,Inactive Customer,Win-Back Campaign,11.8,16.52,76.4,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81226c10d601820ff0680a8e3a17cfa2,169.9,28.56,71.44,VIP Customer,VIP Loyalty Benefits,14.91,20.37,71.44,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
8122e15fce36d529095c4a544cfb422d,135.0,28.04,71.96,Inactive Customer,Win-Back Campaign,14.52,19.93,71.96,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8122f0c33df8e209aa609495942e20bf,69.0,16.92,83.08,At Risk Customer,Urgent Retention Campaign,8.72,12.0,83.08,Churn Risk Stage,Retention Campaign,Special Discount Offer
812507a0e65151f744bc39ee47915ac2,74.9,27.38,72.62,Inactive Customer,Win-Back Campaign,13.97,19.33,72.62,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8126dc008b87c31b0d0d56c0fffe04aa,249.0,18.48,81.52,VIP Customer,VIP Loyalty Benefits,10.17,13.49,81.52,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
812c63822d11a2c1c88e722078a02c23,0.0,29.65,70.35,Inactive Customer,Win-Back Campaign,14.82,20.75,70.35,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8130a5b332a233457aad5d824b9df2cb,128.9,1.74,98.26,At Risk Customer,Urgent Retention Campaign,1.35,1.51,98.26,Churn Risk Stage,Retention Campaign,Special Discount Offer
813131c307137abc12ba541e4bbdb6e2,27.0,27.36,72.64,Inactive Customer,Win-Back Campaign,13.78,19.21,72.64,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8131bd36a12397d16fdc61fb8cdb0132,139.9,24.53,75.47,VIP Customer,VIP Loyalty Benefits,12.79,17.49,75.47,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
8131f432e2ec1bc580f707962a2375eb,29.9,10.96,89.04,At Risk Customer,Urgent Retention Campaign,5.59,7.74,89.04,Churn Risk Stage,Retention Campaign,Special Discount Offer
81332bd0a95775e25469d45e070b8e65,69.99,12.83,87.17,At Risk Customer,Urgent Retention Campaign,6.68,9.14,87.17,Churn Risk Stage,Retention Campaign,Special Discount Offer
81337c15685ad8f9c5fec9ce8762d064,132.8,23.23,76.77,Inactive Customer,Win-Back Campaign,12.11,16.56,76.77,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81337cee9ecd375f3595574b60193116,74.99,25.52,74.48,Inactive Customer,Win-Back Campaign,13.04,18.03,74.48,Churn Risk Stage,Win Back Campaign,Special Discount Offer
813420d14581bd869f6a532e8bb40f5a,0.0,17.23,82.77,At Risk Customer,Urgent Retention Campaign,8.62,12.06,82.77,Churn Risk Stage,Retention Campaign,Special Discount Offer
813585153cd8b4b6c06e576d818ec985,59.99,19.86,80.14,At Risk Customer,Urgent Retention Campaign,10.15,14.03,80.14,Churn Risk Stage,Retention Campaign,Special Discount Offer
8135e811f7ddf66951e1faa7cd56be6f,49.9,12.65,87.35,At Risk Customer,Urgent Retention Campaign,6.51,8.97,87.35,Churn Risk Stage,Retention Campaign,Special Discount Offer
81392bc3fcef510028c3d42423f730d4,112.0,16.21,83.79,At Risk Customer,Urgent Retention Campaign,8.52,11.6,83.79,Churn Risk Stage,Retention Campaign,Special Discount Offer
813a625a578851760225edaedaac92be,89.9,15.55,84.45,At Risk Customer,Urgent Retention Campaign,8.11,11.09,84.45,Churn Risk Stage,Retention Campaign,Special Discount Offer
813eee947cafda0ed444814b805325f1,0.0,25.56,74.44,Inactive Customer,Win-Back Campaign,12.78,17.89,74.44,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8141dd1e051afe7d72079570fe72d5f1,0.0,23.13,76.87,Inactive Customer,Win-Back Campaign,11.56,16.19,76.87,Churn Risk Stage,Win Back Campaign,Special Discount Offer
814207b75976864697b0615612bae7a6,48.9,20.3,79.7,Inactive Customer,Win-Back Campaign,10.33,14.32,79.7,Churn Risk Stage,Win Back Campaign,Special Discount Offer
814286cc1f3e933227c148747bbe3a71,139.8,19.98,80.02,VIP Customer,VIP Loyalty Benefits,10.51,14.3,80.02,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
8147f54b5645058999344b9b39902eee,34.9,10.5,89.5,At Risk Customer,Urgent Retention Campaign,5.38,7.43,89.5,Churn Risk Stage,Retention Campaign,Special Discount Offer
8148a04267b770094c93db158285ffd3,0.0,22.04,77.96,Inactive Customer,Win-Back Campaign,11.02,15.43,77.96,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81492b37a762bbce212320608f4fe497,56.99,14.26,85.74,At Risk Customer,Urgent Retention Campaign,7.34,10.11,85.74,Churn Risk Stage,Retention Campaign,Special Discount Offer
814ceb72855a60059e5065f45a1eb320,501.9,26.83,73.17,VIP Customer,VIP Loyalty Benefits,15.28,19.9,73.17,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
814d12af84beb46ade17b81e5a01a38c,179.8,18.95,81.05,VIP Customer,VIP Loyalty Benefits,10.14,13.66,81.05,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
814d9ae5d4d804984bb04ddeaae658f1,139.9,13.66,86.34,VIP Customer,VIP Loyalty Benefits,7.35,9.87,86.34,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
815161dd095d48c21f6376a792b5015f,122.99,25.44,74.56,Inactive Customer,Win-Back Campaign,13.18,18.08,74.56,Churn Risk Stage,Win Back Campaign,Special Discount Offer
815189e23296829c6945392078f998c5,37.98,14.24,85.76,At Risk Customer,Urgent Retention Campaign,7.26,10.05,85.76,Churn Risk Stage,Retention Campaign,Special Discount Offer
81537fdbc69968677c939cf5d785c8f2,0.0,15.78,84.22,At Risk Customer,Urgent Retention Campaign,7.89,11.05,84.22,Churn Risk Stage,Retention Campaign,Special Discount Offer
815392b735eba3589a02408bce170947,0.0,23.24,76.76,Inactive Customer,Win-Back Campaign,11.62,16.27,76.76,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8156e9b793de0ff0faf06bb7cd6d3078,97.99,18.98,81.02,At Risk Customer,Urgent Retention Campaign,9.85,13.5,81.02,Churn Risk Stage,Retention Campaign,Special Discount Offer
815750028b4db6906ad603ef108a9e31,107.0,29.66,70.34,Inactive Customer,Win-Back Campaign,15.23,21.0,70.34,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8158212aeee10a495fd38a7973b22b7d,0.0,21.42,78.58,Inactive Customer,Win-Back Campaign,10.71,14.99,78.58,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81595fa5eb02beecda64282ad13287f5,320.0,29.56,70.44,VIP Customer,VIP Loyalty Benefits,15.97,21.41,70.44,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
815a6fdcd37de17a0a77d096aeb2110b,139.0,21.53,78.47,VIP Customer,VIP Loyalty Benefits,11.28,15.38,78.47,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
815b52a3ff11581bf0441fff5ab00bf9,29.99,29.23,70.77,Inactive Customer,Win-Back Campaign,14.73,20.53,70.77,Churn Risk Stage,Win Back Campaign,Special Discount Offer
815c04254741d959b31d232475606811,144.94,15.69,84.31,VIP Customer,VIP Loyalty Benefits,8.38,11.3,84.31,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
815cd281d34a0bfbea42d7a273398c44,0.0,19.72,80.28,At Risk Customer,Urgent Retention Campaign,9.86,13.8,80.28,Churn Risk Stage,Retention Campaign,Special Discount Offer
815feac81c8a02aa182a1a1dddfb90ec,139.0,25.51,74.49,VIP Customer,VIP Loyalty Benefits,13.27,18.17,74.49,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
81605c01eb9bc8b880b23a3a06173423,135.0,24.94,75.06,Inactive Customer,Win-Back Campaign,12.97,17.76,75.06,Churn Risk Stage,Win Back Campaign,Special Discount Offer
816093dd2f12bff6689df8bbd77f5989,59.9,12.51,87.49,At Risk Customer,Urgent Retention Campaign,6.48,8.89,87.49,Churn Risk Stage,Retention Campaign,Special Discount Offer
81621224e2986a6624d557c452216956,15.0,28.02,71.98,Inactive Customer,Win-Back Campaign,14.07,19.65,71.98,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8162d9416ce46917802d7d5beca1ca48,31.9,27.63,72.37,Inactive Customer,Win-Back Campaign,13.93,19.41,72.37,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8163a1aaa6da7b99c881995e4f45a983,99.99,10.5,89.5,At Risk Customer,Urgent Retention Campaign,5.62,7.57,89.5,Churn Risk Stage,Retention Campaign,Special Discount Offer
8163ea4d870aa941a0b5163d8d3a953a,49.0,28.27,71.73,Inactive Customer,Win-Back Campaign,14.32,19.9,71.73,Churn Risk Stage,Win Back Campaign,Special Discount Offer
81655752c19d0f7fd70828ed04963622,27.55,13.29,86.71,At Risk Customer,Urgent Retention Campaign,6.75,9.37,86.71,Churn Risk Stage,Retention Campaign,Special Discount Offer
8165d1d25f74386543d08fe9fa82e3e3,54.9,20.06,79.94,Inactive Customer,Win-Back Campaign,10.23,14.16,79.94,Churn Risk Stage,Win Back Campaign,Special Discount Offer
816daa6ba305039a70aac15999e867d8,70.9,20.96,79.04,Inactive Customer,Win-Back Campaign,10.74,14.83,79.04,Churn Risk Stage,Win Back Campaign,Special Discount Offer
816df78c424f50bb60d388b900f890c2,19.95,13.49,86.51,At Risk Customer,Urgent Retention Campaign,6.82,9.49,86.51,Churn Risk Stage,Retention Campaign,Special Discount Offer
816e808e3042b39419ced774da4bbdaf,130.0,13.96,86.04,At Risk Customer,Urgent Retention Campaign,7.46,10.06,86.04,Churn Risk Stage,Retention Campaign,Special Discount Offer
8170c6e6d010d22195bcd959f5de1ea5,66.76,29.96,70.04,Inactive Customer,Win-Back Campaign,15.23,21.12,70.04,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8171070e394e383aa9e30a6caf827294,89.9,17.31,82.69,At Risk Customer,Urgent Retention Campaign,8.99,12.32,82.69,Churn Risk Stage,Retention Campaign,Special Discount Offer
81720bfb69887fe95390723af9748e9f,0.0,17.39,82.61,At Risk Customer,Urgent Retention Campaign,8.7,12.18,82.61,Churn Risk Stage,Retention Campaign,Special Discount Offer
81727e86a8b8a9d9dcc84e67cd824a5f,46.4,20.82,79.18,Inactive Customer,Win-Back Campaign,10.58,14.68,79.18,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8174995fcbfc9db5d3b92df3afdf04a8,49.99,20.31,79.69,Inactive Customer,Win-Back Campaign,10.34,14.33,79.69,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8176b17aa18a063ed9eb06e10803d2b1,179.99,23.55,76.45,VIP Customer,VIP Loyalty Benefits,12.44,16.88,76.45,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
8176dcb6bfd2aeb26c35863d2cdf5c54,49.0,23.93,76.07,Inactive Customer,Win-Back Campaign,12.15,16.86,76.07,Churn Risk Stage,Win Back Campaign,Special Discount Offer
8176f8d3aa645c27e575e8809c2dd122,127.48,12.87,87.13,At Risk Customer,Urgent Retention Campaign,6.91,9.29,87.13,Churn Risk Stage,Retention Campaign,Special Discount Offer
817c452e40b5ee98d28b212e51999b24,99.8,24.88,75.12,Inactive Customer,Win-Back Campaign,12.81,17.64,75.12,Churn Risk Stage,Win Back Campaign,Special Discount Offer
817dda6a694ae70dbe4157d6a5ec917d,98.0,23.17,76.83,Inactive Customer,Win-Back Campaign,11.95,16.44,76.83,Churn Risk Stage,Win Back Campaign,Special Discount Offer
817dfd84bc8d5e4d6e57f5cc73369a0d,89.8,23.78,76.22,Inactive Customer,Win-Back Campaign,12.22,16.84,76.22,Churn Risk Stage,Win Back Campaign,Special Discount Offer
817e4269707e78bf6a860b10968538bb,89.0,22.44,77.56,Inactive Customer,Win-Back Campaign,11.55,15.91,77.56,Churn Risk Stage,Win Back Campaign,Special Discount Offer
817e5716f6422034866ebf8ca98df738,249.99,24.33,75.67,VIP Customer,VIP Loyalty Benefits,13.1,17.59,75.67,Churn Risk Stage,Loyalty Programme Campaign,Special Discount Offer
8180249002c05564494869d92a7cfd9d,59.0,17.01,82.99,At Risk Customer,Urgent Retention Campaign,8.72,12.04,82.99,Churn Risk Stage,Retention Campaign,Special Discount Offer
818048bd4969b726179cf5ab040f9245,129.0,28.39,71.61,Inactive Customer,Win-Back Campaign,14.67,20.16,71.61,Churn Risk Stage,Win Back Campaign,Special Discount Offer
